2024-01-04 09:33:25.038 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-01-04 09:33:25.041 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2024-01-04 09:33:28.717 INFO  [restartedMain] com.jsw.fe.FeApplication - Starting FeApplication using Java 20.0.2 with PID 7612 (D:\fe_mvc_war\target\classes started by Jswadmin in D:\fe_mvc_war)
2024-01-04 09:33:28.719 INFO  [restartedMain] com.jsw.fe.FeApplication - No active profile set, falling back to 1 default profile: "default"
2024-01-04 09:33:28.778 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2024-01-04 09:33:28.778 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2024-01-04 09:33:29.309 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-01-04 09:33:29.388 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 72 ms. Found 24 JPA repository interfaces.
2024-01-04 09:33:29.850 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
2024-01-04 09:33:29.855 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2024-01-04 09:33:29.856 INFO  [restartedMain] o.a.catalina.core.StandardService - Starting service [Tomcat]
2024-01-04 09:33:29.856 INFO  [restartedMain] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.8]
2024-01-04 09:33:29.900 INFO  [restartedMain] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-01-04 09:33:29.900 INFO  [restartedMain] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1121 ms
2024-01-04 09:33:30.011 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-01-04 09:33:30.896 INFO  [restartedMain] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection ConnectionID:1 ClientConnectionId: 961c4d7c-706a-4242-8160-3a343aeec1ca
2024-01-04 09:33:30.897 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-01-04 09:33:30.931 INFO  [restartedMain] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-01-04 09:33:30.982 INFO  [restartedMain] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2024-01-04 09:33:31.308 INFO  [restartedMain] SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.SQLServer2012Dialect
2024-01-04 09:33:31.310 WARN  [restartedMain] org.hibernate.orm.deprecation - HHH90000026: SQLServer2012Dialect has been deprecated; use org.hibernate.dialect.SQLServerDialect instead
2024-01-04 09:33:32.249 INFO  [restartedMain] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2024-01-04 09:33:32.259 INFO  [restartedMain] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-01-04 09:33:33.186 WARN  [restartedMain] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-01-04 09:33:33.289 INFO  [restartedMain] o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2024-01-04 09:33:33.385 WARN  [restartedMain] o.s.b.a.t.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration - Cannot find template location: classpath:/templates/ (please add some templates, check your Thymeleaf configuration, or set spring.thymeleaf.check-template-location=false)
2024-01-04 09:33:33.605 INFO  [restartedMain] o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2024-01-04 09:33:33.621 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2024-01-04 09:33:33.635 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path ''
2024-01-04 09:33:33.645 INFO  [restartedMain] com.jsw.fe.FeApplication - Started FeApplication in 5.362 seconds (process running for 6.037)
2024-01-04 09:33:39.275 INFO  [http-nio-8081-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-01-04 09:33:39.275 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-01-04 09:33:39.276 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2024-01-04 09:33:39.414 INFO  [http-nio-8081-exec-1] com.jsw.fe.Utility.CommonController - getPlantList
2024-01-04 09:33:39.414 INFO  [http-nio-8081-exec-7] com.jsw.fe.Utility.CommonController - getProductName
2024-01-04 09:33:39.430 INFO  [http-nio-8081-exec-8] c.j.f.M.MasterMailController - getMailWithPartsStatus
2024-01-04 09:33:39.561 INFO  [http-nio-8081-exec-8] c.j.f.M.MasterMailController - Data is Available
2024-01-04 09:33:39.628 INFO  [http-nio-8081-exec-9] com.jsw.fe.Utility.CommonController - getProductName
2024-01-04 09:33:48.848 INFO  [http-nio-8081-exec-3] com.jsw.fe.Utility.CommonController - getProductName
2024-01-04 09:33:48.853 INFO  [http-nio-8081-exec-10] com.jsw.fe.Utility.CommonController - getPlantList
2024-01-04 09:33:48.855 INFO  [http-nio-8081-exec-4] c.j.f.M.MasterMailController - getMailWithPartsStatus
2024-01-04 09:33:48.887 INFO  [http-nio-8081-exec-4] c.j.f.M.MasterMailController - Data is Available
2024-01-04 09:33:48.897 INFO  [http-nio-8081-exec-2] com.jsw.fe.Utility.CommonController - getProductName
2024-01-04 09:35:50.840 INFO  [SpringApplicationShutdownHook] o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-01-04 09:35:50.843 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-01-04 09:35:50.846 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2024-01-04 09:35:54.015 INFO  [restartedMain] com.jsw.fe.FeApplication - Starting FeApplication using Java 20.0.2 with PID 10304 (D:\fe_mvc_war\target\classes started by Jswadmin in D:\fe_mvc_war)
2024-01-04 09:35:54.017 INFO  [restartedMain] com.jsw.fe.FeApplication - No active profile set, falling back to 1 default profile: "default"
